231,2126,2274,1769,1
232,2056,2286,1788,1
233,2064,2301,1778,1
234,2105,2248,1727,1
235,2098,2272,1741,1
236,2110,2271,1741,1
237,2115,2279,1758,1
238,2114,2280,1736,1
239,2104,2275,1748,1
240,2110,2269,1751,1
241,2114,2267,1750,1
242,2108,2274,1740,1
243,2106,2278,1742,1
244,2098,2290,1746,1
245,2115,2246,1741,1
246,2106,2287,1754,1
247,2104,2269,1743,1
248,2104,2279,1742,1
249,2119,2267,1742,1
250,2115,2261,1745,1
251,2123,2268,1748,1
252,2112,2275,1757,1
253,2114,2276,1743,1
254,2103,2281,1753,1
255,2112,2272,1751,1
256,2115,2268,1746,1
257,2120,2288,1751,1
258,2100,2265,1731,1
259,2114,2271,1731,1
260,2150,2252,1740,1
261,2139,2240,1738,1
262,2108,2266,1752,1
263,2085,2306,1778,1
264,2106,2305,1765,1
265,2078,2295,1792,1
266,2140,2226,1692,1
267,2093,2278,1729,1
268,2115,2310,1751,1
269,2125,2288,1761,1
270,2082,2223,1719,1
271,2105,2220,1688,1
272,2107,2280,1764,1
273,2103,2265,1743,1
274,2094,2256,1711,1
275,2126,2248,1718,1
276,2121,2271,1732,1
277,2121,2284,1749,1
278,2110,2271,1739,1
279,2125,2255,1725,1
280,2109,2279,1745,1
281,2114,2287,1837,1
282,2110,2270,1768,1
283,2077,2246,1711,1
284,2105,2285,1731,1
285,2074,2291,1746,1
286,2101,2213,1706,1
287,2151,2230,1724,1
288,2123,2205,1738,1
289,2108,2287,1731,1
290,2153,2245,1753,1
291,2109,2228,1748,1
292,2104,2201,1713,1
293,2111,2240,1730,1
294,2121,2256,1724,1
295,2092,2234,1723,1
296,2116,2232,1722,1
297,2122,2260,1726,1
298,2124,2258,1729,1
299,2141,2248,1718,1
300,2103,2235,1726,1
301,2108,2239,1725,1
302,2125,2234,1729,1
303,2117,2235,1719,1
304,2098,2243,1739,1
305,2120,2216,1709,1
306,2104,2259,1741,1
307,2121,2240,1727,1
308,2129,2226,1716,1
309,2109,2225,1723,1
310,2124,2213,1717,1
311,2119,2218,1722,1
312,2123,2216,1713,1
313,2121,2221,1713,1
314,2111,2235,1727,1
315,2105,2237,1716,1
316,2090,2216,1707,1
317,2129,2293,1764,1
318,2088,2253,1728,1
319,2144,2229,1722,1
320,2149,2230,1728,1
321,2100,2252,1739,1
322,2131,2200,1719,1
323,2122,2267,1765,1
324,2112,2237,1746,1
325,2101,2253,1746,1
326,2095,2255,1743,1
327,2104,2258,1738,1
328,2116,2257,1739,1
329,2080,2244,1730,1
330,2084,2240,1719,1
331,2074,2233,1726,1
332,2074,2256,1723,1
333,2059,2243,1713,1
334,2084,2257,1712,1
335,2088,2255,1724,1
336,2046,2254,1711,1
337,2163,2209,1673,1
338,2154,2251,1712,1
339,2168,2242,1728,1
340,2132,2218,1752,1
341,2138,2219,1753,1
342,2165,2229,1781,1
343,2211,2247,1808,1
344,2209,2203,1827,1
345,2258,2213,1847,1
346,2201,2244,1849,1
347,2227,2257,1850,1
348,2218,2289,1808,1
349,2203,2273,1769,1
350,2215,2266,1781,1
351,2234,2273,1806,1
352,2211,2275,1784,1
353,2189,2259,1773,1
354,2149,2327,1804,1
355,2126,2339,1814,1
356,2135,2349,1808,1
357,2117,2349,1801,1
358,2102,2385,1826,1
359,2114,2406,1830,1
360,2161,2432,1829,1
361,2184,2365,1797,1
362,2199,2365,1834,1
363,2203,2351,1846,1
364,2226,2343,1841,1
365,2208,2353,1854,1
366,2201,2362,1863,1
367,2176,2401,1852,1
368,2179,2411,1883,1
369,2154,2414,1920,1
370,2214,2384,1903,1
371,2201,2370,1889,1
372,2210,2378,1885,1
373,2228,2385,1891,1
374,2239,2381,1890,1
375,2218,2374,1869,1
376,2222,2385,1875,1
377,2216,2357,1855,1
378,2204,2359,1854,1
379,2200,2369,1859,1
380,2201,2350,1874,1
381,2217,2344,1859,1
382,2241,2341,1862,1
383,2232,2337,1854,1
384,2229,2331,1829,1
385,2221,2342,1856,1
386,2210,2330,1876,1
387,2219,2309,1868,1
388,2223,2304,1860,1
389,2218,2294,1853,1
390,2226,2298,1842,1
391,2221,2291,1851,1
392,2204,2274,1852,1
393,2206,2250,1850,1
394,2208,2263,1836,1
395,2207,2266,1815,1
396,2209,2251,1817,1
397,2210,2271,1805,1
398,2223,2288,1783,1
399,2222,2293,1764,1
400,2227,2293,1756,1
401,2213,2276,1752,1
402,2203,2265,1748,1
403,2197,2241,1743,1
404,2203,2238,1761,1
405,2191,2219,1759,1
406,2214,2217,1768,1
407,2173,2237,1779,1
408,2185,2247,1799,1
409,2203,2257,1807,1
410,2158,2254,1779,1
411,2163,2251,1756,1
412,2172,2264,1767,1
413,2149,2270,1756,1
414,2159,2284,1738,1
415,2131,2273,1746,1
416,2134,2248,1724,1
417,2163,2257,1786,1
418,2161,2255,1806,1
419,2208,2249,1774,1
420,2172,2253,1771,1
421,2169,2255,1779,1
422,2154,2279,1810,1
423,2181,2273,1809,1
424,2198,2274,1737,1
425,2184,2287,1709,1
426,2161,2304,1756,1
427,2148,2284,1764,1
428,2137,2267,1758,1
429,2134,2278,1769,1
430,2145,2288,1773,1
431,2126,2298,1767,1
432,2118,2297,1756,1
433,2118,2295,1752,1
434,2118,2309,1772,1
435,2125,2308,1776,1
436,2132,2313,1777,1
437,2131,2319,1777,1
438,2131,2310,1786,1
439,2133,2302,1782,1
440,2129,2305,1776,1
441,2132,2312,1779,1
442,2119,2300,1774,1
443,2128,2299,1783,1
444,2133,2299,1778,1
445,2134,2297,1772,1
446,2136,2302,1779,1
447,2132,2303,1779,1
448,2127,2298,1779,1
449,2124,2305,1778,1
450,2131,2302,1786,1
451,2115,2295,1792,1
452,2153,2293,1796,1
453,2130,2286,1779,1
454,2139,2301,1773,1
455,2136,2294,1757,1
456,2138,2306,1757,1
457,2131,2304,1736,1
458,2137,2300,1743,1
459,2137,2298,1762,1
460,2139,2290,1777,1
461,2143,2289,1787,1
462,2135,2287,1781,1
463,2130,2293,1786,1
464,2128,2299,1792,1
465,2127,2299,1794,1
466,2138,2290,1787,1
467,2143,2285,1779,1
468,2143,2284,1772,1
469,2152,2287,1769,1
470,2149,2273,1763,1
471,2145,2277,1769,1
472,2136,2276,1776,1
473,2139,2271,1778,1
474,2125,2276,1779,1
475,2139,2269,1782,1
476,2131,2291,1785,1
477,2126,2268,1775,1
478,2124,2274,1788,1
479,2128,2265,1791,1
480,2127,2268,1789,1
481,2135,2263,1801,1
482,2134,2282,1799,1
483,2130,2299,1811,1
484,2132,2312,1804,1
485,2162,2328,1806,1
486,2167,2330,1795,1
487,2166,2344,1779,1
488,2164,2343,1784,1
489,2174,2352,1805,1
490,2185,2361,1825,1
491,2199,2382,1823,1
492,2218,2404,1834,1
493,2220,2418,1835,1
494,2243,2478,1886,1
495,2213,2432,1887,1
496,2192,2397,1886,1
497,2201,2399,1932,1
498,2190,2383,1911,1
499,2210,2382,1910,1
500,2193,2382,1915,1
501,2234,2340,1926,1
502,2206,2327,1914,1
503,2215,2311,1916,1
504,2227,2305,1899,1
505,2262,2312,1873,1
506,2251,2338,1858,1
507,2248,2314,1841,1
508,2265,2335,1829,1
509,2255,2332,1822,1
510,2143,2316,1782,1
511,2142,2320,1780,1
512,2142,2321,1779,1
513,2141,2320,1779,1
514,2155,2311,1795,1
515,2161,2307,1778,1
516,2182,2306,1777,1
517,2174,2297,1771,1
518,2142,2277,1757,1
519,2119,2275,1771,1
520,2108,2257,1748,1
521,2113,2261,1763,1
522,2108,2261,1760,1
523,2117,2262,1782,1
524,2122,2249,1785,1
525,2107,2256,1803,1
526,2118,2257,1802,1
527,2101,2271,1802,1
528,2114,2265,1795,1
529,2113,2255,1790,1
530,2111,2271,1800,1
531,2115,2285,1795,1
532,2121,2317,1788,1
533,2141,2334,1795,1
534,2155,2370,1785,1
535,2153,2401,1795,1
536,2141,2403,1782,1
537,2162,2403,1779,1
538,2119,2369,1807,1
539,2130,2343,1818,1
540,2112,2330,1828,1
541,2104,2322,1850,1
542,2095,2300,1816,1
543,2172,2294,1894,1
544,2166,2323,1875,1
545,2182,2309,1869,1
546,2203,2330,1875,1
547,2221,2349,1874,1
548,2201,2353,1867,1
549,2208,2356,1866,1
550,2215,2373,1858,1
551,2243,2357,1821,1
552,2236,2356,1857,1
553,2236,2329,1814,1
554,2183,2326,1786,1
555,2207,2323,1807,1
556,2164,2317,1794,1
557,2170,2335,1800,1
558,2167,2323,1805,1
559,2170,2341,1791,1
560,2257,2300,1835,1
561,2159,2310,1797,1
562,2170,2315,1800,1
563,2205,2281,1811,1
564,2153,2287,1789,1
565,2182,2297,1818,1
566,2176,2296,1816,1
567,2180,2309,1812,1
568,2180,2310,1800,1
569,2189,2298,1791,1
570,2165,2306,1777,1
571,2183,2299,1763,1
572,2173,2288,1773,1
573,2186,2285,1770,1
574,2183,2285,1791,1
575,2193,2280,1794,1
576,2191,2284,1803,1
577,2174,2276,1804,1
578,2177,2281,1798,1
579,2167,2301,1812,1
580,2186,2314,1796,1
581,2151,2321,1786,1
582,2158,2322,1820,1
583,2130,2343,1766,1
584,2133,2319,1769,1
585,2102,2329,1770,1
586,2098,2298,1784,1
587,2048,2283,1746,1
588,2135,2295,1774,1
589,2121,2311,1810,1
590,2091,2320,1783,1
591,2151,2339,1781,1
592,2134,2316,1801,1
593,2144,2307,1816,1
594,2129,2281,1785,1
595,2127,2306,1797,1
596,2158,2308,1791,1
597,2131,2303,1798,1
598,2143,2310,1816,1
599,2141,2325,1818,1
600,2151,2322,1825,1
601,2146,2314,1837,1
602,2148,2313,1837,1
603,2154,2317,1834,1
604,2166,2324,1799,1
605,2173,2340,1827,1
606,2189,2375,1812,1
607,2155,2358,1809,1
608,2141,2358,1810,1
609,2186,2354,1850,1
610,2169,2318,1789,1
611,2164,2370,1869,1
612,2143,2339,1803,1
613,2204,2346,1855,1
614,2182,2338,1836,1
615,2165,2296,1823,1
616,2053,2433,1840,1
617,2271,2342,1932,1
618,2176,2353,1872,1
619,2174,2308,1864,1
620,2176,2297,1873,1
621,2182,2299,1867,1
622,2209,2293,1877,1
623,2217,2307,1858,1
624,2270,2352,1878,1
625,2176,2383,1875,1
626,2078,2416,1853,1
627,2203,2351,1897,1
628,2187,2348,1871,1
629,2186,2355,1869,1
630,2201,2348,1881,1
631,2178,2348,1863,1
632,2184,2366,1879,1
633,2182,2358,1860,1
634,2158,2354,1876,1
635,2165,2369,1874,1
636,2172,2373,1875,1
637,2187,2375,1876,1
638,2184,2356,1873,1
639,2190,2353,1860,1
640,2194,2350,1877,1
641,2201,2344,1886,1
642,2190,2356,1880,1
643,2182,2346,1863,1
644,2176,2367,1897,1
645,2192,2341,1888,1
646,2207,2353,1882,1
647,2164,2366,1875,1
648,2185,2363,1884,1
649,2188,2361,1860,1
650,2194,2358,1867,1
651,2189,2351,1860,1
652,2193,2370,1852,1
653,2203,2358,1834,1
654,2191,2351,1840,1
655,2178,2364,1839,1
656,2176,2352,1845,1
657,2180,2334,1851,1
658,2178,2325,1857,1
659,2176,2321,1850,1
660,2171,2322,1850,1
661,2172,2324,1851,1
662,2186,2335,1852,1
663,2196,2328,1847,1
664,2194,2337,1836,1
665,2201,2329,1839,1
666,2206,2332,1841,1
667,2214,2313,1816,1
668,2201,2278,1810,1
669,2194,2274,1822,1
670,2234,2266,1831,1
671,2227,2279,1814,1
672,2138,2292,1787,1
673,2150,2306,1768,1
674,2187,2333,1809,1
675,2161,2335,1812,1
676,2144,2352,1770,1
677,2151,2311,1785,1
678,2200,2306,1798,1
679,2187,2282,1775,1
680,2217,2250,1788,1
681,2218,2249,1786,1
682,2218,2251,1783,1
683,2219,2251,1783,1
684,2222,2249,1782,1
685,2223,2250,1783,1
686,2219,2250,1785,1
687,2221,2249,1788,1
688,2223,2247,1784,1
689,2219,2256,1805,1
690,2217,2269,1802,1
691,2219,2270,1797,1
692,2213,2283,1797,1
693,2192,2276,1788,1
694,2195,2281,1778,1
695,2194,2278,1778,1
696,2198,2281,1781,1
697,2192,2287,1783,1
698,2202,2289,1789,1
699,2202,2278,1792,1
700,2203,2279,1791,1
701,2202,2281,1782,1
702,2223,2274,1792,1
703,2201,2271,1787,1
704,2194,2265,1788,1
705,2202,2273,1781,1
706,2211,2274,1791,1
707,2212,2287,1791,1
708,2209,2283,1791,1
709,2193,2277,1787,1
710,2199,2274,1789,1
711,2193,2262,1780,1
712,2202,2270,1792,1
713,2198,2267,1785,1
714,2207,2278,1783,1
715,2198,2287,1793,1
716,2196,2287,1802,1
717,2199,2282,1803,1
718,2177,2294,1781,1
719,2196,2295,1800,1
720,2145,2302,1762,1
721,2197,2303,1810,1
722,2185,2288,1779,1
723,2190,2299,1801,1
724,2183,2293,1788,1
725,2182,2299,1794,1
726,2193,2308,1798,1
727,2199,2318,1811,1
728,2197,2312,1815,1
729,2196,2311,1814,1
730,2191,2312,1807,1
731,2186,2308,1810,1
732,2188,2306,1808,1
733,2196,2298,1809,1
734,2188,2307,1807,1
735,2194,2318,1806,1
736,2197,2327,1813,1
737,2191,2320,1805,1
738,2190,2313,1798,1
739,2187,2305,1805,1
740,2186,2304,1804,1
741,2182,2313,1808,1
742,2186,2305,1806,1
743,2195,2310,1811,1
744,2195,2316,1814,1
745,2188,2304,1816,1
746,2193,2307,1818,1
747,2186,2312,1818,1
748,2189,2305,1815,1
749,2189,2309,1819,1
750,2194,2308,1813,1
751,2191,2311,1811,1
752,2186,2311,1815,1
753,2187,2310,1813,1
754,2186,2315,1814,1
755,2184,2310,1813,1
756,2187,2306,1819,1
757,2189,2307,1812,1
758,2189,2308,1808,1
759,2193,2310,1810,1
760,2199,2315,1812,1
761,2197,2319,1812,1
762,2189,2318,1809,1
763,2187,2308,1813,1
764,2185,2313,1813,1
765,2184,2308,1812,1
766,2187,2306,1820,1
767,2186,2309,1819,1
768,2184,2307,1823,1
769,2187,2307,1823,1
770,2197,2308,1822,1
771,2185,2321,1821,1
772,2177,2327,1817,1
773,2183,2321,1818,1
774,2180,2317,1813,1
775,2187,2318,1816,1
776,2183,2319,1826,1
777,2184,2323,1817,1
778,2185,2325,1825,1
779,2191,2320,1825,1
780,2176,2328,1842,1
781,2186,2326,1824,1
782,2186,2323,1825,1
783,2183,2321,1824,1
784,2187,2317,1825,1
785,2191,2316,1820,1
786,2178,2317,1819,1
787,2182,2316,1818,1
788,2186,2319,1824,1
789,2180,2322,1816,1
790,2179,2321,1821,1
791,2187,2322,1816,1
792,2188,2321,1821,1
793,2188,2323,1817,1
794,2181,2315,1822,1
795,2185,2321,1825,1
796,2192,2321,1820,1
797,2189,2326,1831,1
798,2188,2321,1833,1
799,2184,2321,1832,1
800,2179,2314,1839,1
801,2179,2309,1834,1
802,2171,2305,1833,1
803,2162,2309,1820,1
804,2181,2322,1822,1
805,2191,2317,1828,1
806,2188,2317,1825,1
807,2183,2315,1826,1
808,2191,2319,1823,1
809,2193,2332,1818,1
810,2185,2341,1816,1
811,2210,2340,1823,1
812,2183,2337,1829,1
813,2181,2330,1838,1
814,2179,2327,1847,1
815,2177,2332,1841,1
816,2179,2335,1840,1
817,2183,2339,1845,1
818,2187,2338,1839,1
819,2191,2344,1838,1
820,2224,2347,1824,1
821,2192,2344,1839,1
822,2235,2355,1842,1
823,2196,2332,1845,1
824,2197,2321,1863,1
825,2193,2341,1875,1
826,2187,2347,1876,1
827,2183,2348,1883,1
828,2178,2351,1885,1
829,2175,2355,1882,1
830,2191,2347,1885,1
831,2182,2353,1874,1
832,2187,2358,1871,1
833,2189,2359,1866,1
834,2194,2371,1859,1
835,2188,2357,1861,1
836,2190,2356,1863,1
837,2191,2353,1868,1
838,2191,2355,1863,1
839,2190,2350,1858,1
840,2227,2357,1860,1
841,2181,2346,1859,1
842,2189,2353,1861,1
843,2182,2356,1860,1
844,2184,2355,1860,1
845,2179,2349,1865,1
846,2178,2342,1864,1
847,2182,2339,1870,1
848,2177,2345,1867,1
849,2185,2347,1874,1
850,2187,2345,1846,1
851,2187,2346,1847,1
852,2193,2353,1853,1
853,2197,2354,1848,1
854,2195,2343,1848,1
855,2195,2345,1845,1
856,2190,2335,1848,1
857,2186,2331,1848,1
858,2185,2333,1851,1
859,2177,2348,1845,1
860,2181,2345,1832,1
861,2195,2343,1836,1
862,2202,2339,1829,1
863,2183,2327,1824,1
864,2177,2336,1833,1
865,2179,2341,1851,1
866,2184,2342,1857,1
867,2180,2329,1852,1
868,2195,2325,1855,1
869,2192,2316,1850,1
870,2193,2322,1859,1
871,2195,2317,1842,1
872,2189,2312,1841,1
873,2177,2304,1823,1
874,2179,2316,1825,1
875,2174,2313,1811,1
876,2170,2322,1805,1
877,2170,2318,1804,1
878,2176,2321,1811,1
879,2185,2318,1824,1
880,2185,2325,1828,1
881,2179,2321,1830,1
882,2183,2335,1829,1
883,2183,2342,1841,1
884,2183,2341,1827,1
885,2184,2333,1838,1
886,2181,2332,1834,1
887,2173,2326,1831,1
888,2170,2323,1822,1
889,2166,2322,1828,1
890,2164,2328,1822,1
891,2161,2333,1827,1
892,2171,2326,1821,1
893,2178,2326,1809,1
894,2177,2325,1810,1
895,2165,2315,1807,1
896,2170,2321,1812,1
897,2173,2321,1822,1
898,2172,2317,1832,1
899,2162,2319,1828,1
900,2175,2310,1835,1
901,2172,2322,1831,1
902,2168,2329,1823,1
903,2168,2335,1811,1
904,2169,2329,1823,1
905,2177,2327,1822,1
906,2177,2331,1817,1
907,2179,2326,1818,1
908,2184,2321,1824,1
909,2180,2318,1836,1
910,2187,2323,1827,1
911,2180,2316,1812,1
912,2178,2308,1816,1
913,2173,2292,1793,1
914,2171,2303,1799,1
915,2169,2302,1811,1
916,2180,2321,1802,1
917,2196,2309,1819,1
918,2211,2287,1808,1
919,2181,2279,1838,1
920,2197,2339,1804,1
921,2193,2346,1815,1
922,2208,2324,1815,1
923,2196,2326,1830,1
924,2173,2303,1835,1
925,2172,2293,1815,1
926,2189,2288,1807,1
927,2184,2318,1800,1
928,2185,2331,1817,1
929,2187,2337,1819,1
930,2175,2337,1817,1
931,2169,2335,1816,1
932,2168,2337,1827,1
933,2174,2325,1827,1
934,2172,2318,1840,1
935,2169,2319,1849,1
936,2172,2321,1854,1
937,2183,2321,1844,1
938,2188,2323,1845,1
939,2184,2334,1836,1
940,2187,2335,1825,1
941,2193,2345,1828,1
942,2190,2339,1811,1
943,2189,2338,1808,1
944,2193,2331,1807,1
945,2183,2331,1808,1
946,2166,2319,1834,1
947,2164,2318,1835,1
948,2171,2323,1846,1
949,2178,2324,1847,1
950,2185,2323,1829,1
951,2193,2333,1831,1
952,2186,2339,1836,1
953,2185,2342,1839,1
954,2186,2347,1832,1
955,2185,2331,1824,1
956,2179,2319,1821,1
957,2183,2324,1825,1
958,2185,2333,1829,1
959,2189,2331,1832,1
960,2192,2331,1835,1
961,2185,2327,1833,1
962,2189,2334,1842,1
963,2182,2329,1833,1
964,2178,2327,1825,1
965,2182,2323,1829,1
966,2182,2330,1830,1
967,2186,2327,1829,1
968,2192,2329,1828,1
969,2184,2329,1829,1
970,2184,2328,1837,1
971,2174,2327,1835,1
972,2171,2325,1840,1
973,2172,2314,1838,1
974,2183,2320,1822,1
975,2192,2331,1815,1
976,2204,2338,1824,1
977,2199,2333,1830,1
978,2197,2334,1832,1
979,2190,2333,1829,1
980,2189,2334,1830,1
981,2192,2328,1837,1
982,2196,2334,1837,1
983,2180,2329,1847,1
984,2177,2330,1845,1
985,2178,2325,1839,1
986,2183,2330,1835,1
987,2182,2334,1838,1
988,2182,2325,1832,1
989,2183,2331,1834,1
990,2186,2335,1823,1
991,2184,2336,1820,1
992,2180,2329,1818,1
993,2184,2331,1820,1
994,2182,2325,1826,1
995,2170,2322,1826,1
996,2175,2311,1823,1
997,2179,2323,1835,1
998,2174,2325,1830,1
999,2183,2328,1828,1
1000,2185,2335,1822,1
1001,2185,2341,1821,1
1002,2187,2343,1825,1
1003,2184,2334,1839,1
1004,2168,2317,1843,1
1005,2157,2293,1836,1
1006,2159,2306,1838,1
1007,2171,2310,1844,1
1008,2180,2328,1834,1
1009,2185,2334,1827,1
1010,2187,2357,1816,1
1011,2180,2368,1815,1
1012,2167,2360,1830,1
1013,2182,2330,1814,1
1014,2184,2329,1816,1
1015,2181,2324,1832,1
1016,2182,2329,1838,1
1017,2182,2327,1843,1
1018,2188,2311,1839,1
1019,2198,2317,1849,1
1020,2198,2348,1832,1
1021,2196,2348,1831,1
1022,2197,2349,1831,1
1023,2194,2350,1831,1
1024,2190,2351,1830,1
1025,2188,2351,1829,1
1026,2187,2349,1829,1
1027,2187,2350,1832,1
1028,2190,2339,1825,1
1029,2180,2330,1834,1
1030,2177,2330,1842,1
1031,2172,2316,1839,1
1032,2168,2318,1845,1
1033,2177,2326,1847,1
1034,2172,2320,1831,1
1035,2191,2323,1816,1
1036,2192,2343,1816,1
1037,2191,2354,1813,1
1038,2196,2328,1809,1
1039,2180,2327,1814,1
1040,2178,2321,1837,1
1041,2174,2315,1835,1
1042,2177,2318,1844,1
1043,2187,2332,1842,1
1044,2186,2335,1832,1
1045,2189,2349,1836,1
1046,2181,2335,1828,1
1047,2172,2332,1826,1
1048,2174,2321,1829,1
1049,2171,2320,1831,1
1050,2174,2319,1842,1
1051,2174,2320,1843,1
1052,2165,2321,1845,1
1053,2177,2324,1836,1
1054,2199,2331,1801,1
1055,2213,2347,1796,1
1056,2214,2356,1802,1
1057,2224,2333,1803,1
1058,2214,2335,1808,1
1059,2200,2348,1832,1
1060,2181,2338,1849,1
1061,2163,2315,1847,1
1062,2162,2310,1849,1
1063,2167,2299,1856,1
1064,2169,2308,1860,1
1065,2177,2309,1867,1
1066,2187,2315,1846,1
1067,2184,2319,1834,1
1068,2194,2329,1825,1
1069,2192,2335,1807,1
1070,2183,2342,1802,1
